#	312075
1	25496
2	16771
3	8885
5	5900
6	4709
7	3645
11	2588
14	2054
23	1737
26	1398
35	1152
45	948
55	792
61	669
65	562
81	474
90	401
105	334
125	280
147	237
177	198
223	167
258	141
316	119
373	101
429	85
512	72
592	61
709	51
830	43
978	36
1143	30
1349	25
1554	21
1860	17
2197	14
2645	11
3112	9
3775	7
4799	5
5660	4
6995	3
9332	2
13611	1
