#	95493
1	7841
2	3839
3	2774
5	1784
6	1512
8	1256
11	945
15	777
20	599
24	492
30	416
36	342
46	280
54	235
64	198
76	168
88	139
98	116
126	98
147	83
169	70
205	59
238	50
286	42
349	35
409	29
491	24
558	20
686	16
835	13
955	11
1149	9
1449	7
1964	5
2353	4
2981	3
4299	2
7981	1
