7395 1
3651 1
2605 1
2295 1
1925 1
1646 1
1122 1
1011 1
968 1
903 1
896 1
791 1
723 1
627 1
620 1
604 1
579 1
563 1
561 1
553 1
533 1
524 1
519 1
513 1
499 1
497 1
483 1
460 1
450 1
432 1
412 1
391 1
383 1
367 1
365 1
356 1
354 1
352 1
346 1
338 1
332 1
328 1
326 1
304 1
291 2
278 1
267 1
266 1
259 1
257 1
255 1
228 1
221 1
210 1
205 3
194 2
193 1
190 1
188 1
181 1
180 1
174 1
171 2
170 1
167 1
166 1
161 1
152 3
151 1
150 1
147 3
143 2
142 1
139 1
137 1
135 1
131 3
129 1
126 2
124 3
123 1
120 1
119 2
117 1
116 1
115 2
114 1
113 1
112 3
111 2
110 1
109 3
106 1
105 2
104 1
103 1
102 1
100 2
96 1
95 1
93 1
92 2
91 4
87 2
86 3
85 1
83 3
82 2
81 3
80 1
78 2
77 1
76 2
75 4
74 3
71 4
70 1
69 2
68 3
67 3
66 3
65 2
64 5
62 3
61 3
60 3
59 4
58 3
57 3
56 4
55 4
54 2
53 2
52 3
51 3
50 1
49 7
48 3
47 3
46 1
45 7
44 8
43 8
42 11
41 6
40 11
39 4
38 3
37 13
36 11
35 12
34 9
33 7
32 17
31 10
30 4
29 7
28 17
27 11
26 14
25 12
24 16
23 32
22 20
21 31
20 23
19 20
18 26
17 36
16 46
15 38
14 47
13 47
12 67
11 86
10 99
9 105
8 142
7 165
6 248
5 323
4 454
3 706
2 1427
1 3736
