5889 1
3816 1
3658 1
3426 1
2872 1
2461 1
1998 1
1596 1
1285 1
1267 1
1005 1
984 1
953 1
911 1
880 1
864 1
856 1
825 1
820 1
719 1
688 1
675 1
667 1
642 1
631 1
581 1
559 1
497 1
464 1
462 1
452 1
443 1
433 1
430 1
403 1
392 1
388 1
383 1
370 1
360 1
335 1
329 1
306 1
303 1
290 1
283 1
280 1
279 1
274 1
266 1
256 1
255 1
249 1
247 1
235 1
229 1
227 1
220 1
211 2
209 1
207 1
203 1
200 1
199 1
198 1
197 1
193 1
191 1
182 1
179 1
178 1
177 1
172 2
170 1
169 2
168 2
163 1
160 1
157 1
155 1
151 1
149 1
144 1
143 1
142 1
141 1
139 1
136 1
135 2
134 1
133 1
130 1
125 1
124 1
122 1
121 1
115 1
114 1
113 2
110 2
109 1
108 1
105 1
103 1
102 1
101 2
100 2
99 2
98 1
97 3
96 3
95 1
94 2
93 1
92 2
91 2
90 1
89 2
88 2
87 1
86 2
83 4
82 1
81 3
80 2
78 5
77 1
76 3
74 2
73 6
72 1
71 5
70 6
69 6
68 2
67 2
66 6
65 4
64 2
63 2
62 2
61 2
60 4
59 1
58 3
57 1
56 4
55 5
54 1
53 6
52 3
51 6
50 8
49 2
48 3
47 1
46 8
45 6
44 5
43 8
42 5
41 8
40 7
39 9
38 9
37 9
36 9
35 9
34 11
33 4
32 6
31 17
30 14
29 15
28 14
27 16
26 16
25 18
24 19
23 21
22 26
21 18
20 29
19 33
18 34
17 41
16 51
15 47
14 53
13 77
12 66
11 88
10 114
9 123
8 139
7 198
6 255
5 331
4 450
3 686
2 1325
1 3396
