1 0.993676572723508 0.987460506889179
1.1 1.09236162280316 1.08486568369788
1.21 1.20077476810437 1.19173845079858
1.331 1.31986028363392 1.30897103567091
1.4641 1.45065118515183 1.43753432109097
1.61051 1.59427700584349 1.57848376753909
1.771561 1.75197215048855 1.73296560379438
1.9487171 1.92508485142865 1.90222326907643
2.14358881 2.11508675028511 2.0876040860585
2.357947691 2.32358312524997 2.29056614082781
2.5937424601 2.55232378312827 2.51268534402618
2.85311670611 2.80321463203329 2.75566264784074
3.138428376721 3.07832994849792 3.02133139732094
3.4522712143931 3.3799253509441 3.31166480305412
3.79749833583241 3.7104514913058 3.62878353710108
4.17724816941566 4.0725684772518 3.9749634772243
4.59497298635722 4.46916104183437 4.35264365778941
5.05447028499294 4.90335448460457 4.76443453137305
5.55991731349224 5.37853142137193 5.21312670491402
6.11590904484146 5.89834939805163 5.70170038950333
6.72749994932561 6.46675945225404 6.23333589380236
7.40024994425817 7.08802574128416 6.81142559624695
8.14027493868399 7.76674640322789 7.43958794657683
8.95430243255239 8.50787587532222 8.1216841655192
9.84973267580763 9.31674896302225 8.86183842099844
10.8347059433884 10.1991070318369 9.66446234330623
11.9181765377272 11.1611267780885 10.5342847783305
13.1099941915 12.2094521198207 11.4763876405934
14.42099361065 13.3512298250789 12.4962485871708
15.8630929717149 14.594149551512 13.5997909613187
17.4494022688864 15.9464889959349 14.793441029799
19.1943424957751 17.4171648270746 16.0841919546416
21.1137767453526 19.0157899886068 17.4796732179569
23.2251544198879 20.7527377994993 18.9882234112244
25.5476698618766 22.6392130402302 20.618963503876
28.1024368480643 24.687329907064 22.3818670544415
30.9126805328707 26.9101963580491 24.2878234832829
34.0039485861578 29.3220040082241 26.3486906467999
37.4043434447736 31.9381223995127 28.5773336495773
41.144777789251 34.7751962370425 30.9876481096736
45.2592555681761 37.8512440916857 33.5945678112545
49.7851811249937 41.1857571521074 36.4140585326671
54.7636992374931 44.7997968583758 39.4631014074572
60.2400691612424 48.7160906177453 42.7596700522243
66.2640760773666 52.959125212806 46.3227056675975
72.8904836851033 57.5552378807816 50.1720935610445
80.1795320536136 62.5327053280341 54.3286436896269
88.197485258975 67.9218311815603 58.8140778380819
97.0172337848725 73.7550326963151 63.6510278116793
106.71895716336 80.0669281187356 68.8630527609413
117.390852879696 86.8944271084044 74.4746885720599
129.129938167665 94.2768280536189 80.5115461118298
142.042931984432 102.255927770333 87.0004754440835
156.247225182875 110.876150506855 93.969807967982
171.871947701163 120.184703835427 101.449677480524
189.059142471279 130.231768416223 109.472406230136
207.965056718407 141.070726535998 118.072926391469
228.761562390247 152.758430861506 127.289194588153
251.637718629272 165.35551040867 137.162549772895
276.801490492199 178.926705914036 147.737964309035
304.481639541419 193.541222279348 159.064144875241
334.929803495561 209.273082234129 171.193453716863
368.422783845118 226.201463477223 184.18164123203
405.265062229629 244.41100188854 198.087406462826
445.791568452592 263.992046302996 212.971829843103
490.370725297851 285.040855815717 228.897747915722
539.407797827637 307.659738139726 245.929156912665
593.3485776104 331.95713611357 264.13073566007
652.683435371441 358.047677589526 283.567565153632
717.951778908585 386.052210039035 304.305093309852
789.746956799443 416.097844016346 326.40935407864
868.721652479388 448.318028485425 349.947408178454
955.593817727326 482.852676074125 374.987935847456
1051.15319950006 519.848348315566 401.601885185915
1156.26851945007 559.458500934196 429.863064563702
1271.89537139507 601.843778338583 459.848563818059
1399.08490853458 647.172335748891 491.63889610525
1538.99339938804 695.620157863049 525.317770563654
1692.89273932684 747.371335723077 560.9714354864
1862.18201325953 802.618259497802 598.687570841724
2048.40021458548 861.561684995128 638.553753909492
2253.24023604403 924.410636185481 680.655567863615
2478.56425964843 991.382114772833 725.074466476427
2726.42068561327 1062.7006004881 771.885545740639
2999.0627541746 1138.59734157598 821.15540095141
3298.96902959206 1219.30945264513 872.940258496816
3628.86593255127 1305.07885459078 927.284556068751
3991.75252580639 1396.15110582483 984.220096788618
4390.92777838703 1492.77418247556 1043.76582449046
4830.02055622574 1595.19726531287 1105.92817423346
5313.02261184831 1703.66958260359 1170.7018682654
5844.32487303314 1818.43934296961 1238.07097662153
6428.75736033646 1939.752774419 1308.01005500727
7071.6330963701 2067.85326918334 1380.48520574456
7778.79640600712 2202.98062188364 1455.45496431849
8556.67604660783 2345.37034231124 1532.87097842135
9412.34365126861 2495.25302400858 1612.67851009119
10353.5780163955 2652.85375566498 1694.81685185487
11388.935818035 2818.39157354208 1779.21979828525
12527.8293998385 2992.07896808252 1865.81633898601
13780.6123398224 3174.12147308501 1954.53171749051
15158.6735738046 3364.71737633975 2045.28892313518
16674.5409311851 3564.05759150497 2138.01056275016
18341.9950243036 3772.32571974318 2232.62093143401
20176.194526734 3989.69830759656 2329.04800985755
22193.8139794074 4216.3452798073 2427.22509022175
24413.1953773481 4452.43049907712 2527.09177902091
26854.5149150829 4698.11238509205 2628.59422163113
29539.9664065912 4953.54451585613 2731.68450951445
32493.9630472503 5218.87613597506 2836.31934061279
35743.3593519753 5494.25250797383 2942.45810093474
39317.6952871729 5779.81506324781 3050.06063086941
43249.4648158902 6075.70133944229 3159.08505011122
47574.4112974792 6382.04473301915 3269.4861531088
52331.8524272271 6698.97415236658 3381.21505520467
57565.0376699498 7026.6137303251 3494.22095122529
63321.5414369448 7365.08284461082 3608.45599248172
69653.6955806393 7714.49679282251 3723.88430818011
76619.0651387033 8074.96855946305 3840.49601179924
84280.9716525736 8446.61217543911 3958.32664921898
92709.068817831 8829.54819190387 4077.48207461754
101979.975699614 9223.91176203668 4198.16810543391
112177.973269575 9629.86369198003 4320.7224382118
123395.770596533 10047.6043405461 4445.64015156916
135735.347656186 10477.3887907514 4573.56908871253
