#	145487
1	11251
2	6756
3	5143
5	3442
6	2661
7	1548
11	1293
14	1040
21	850
27	690
32	577
36	477
42	402
51	326
58	268
72	226
96	192
111	161
134	136
156	115
185	97
210	82
235	69
286	58
336	49
401	41
481	34
585	28
703	23
857	19
1023	16
1245	13
1482	11
1773	9
2237	7
2932	5
3552	4
4490	3
6129	2
10798	1
