#	195064
1	17005
2	6711
3	5403
5	3827
7	2895
9	2195
12	1742
16	1462
22	1226
28	1004
31	837
36	695
45	583
55	495
62	408
77	344
87	292
102	244
113	207
139	174
169	147
192	124
232	104
275	88
319	74
388	62
453	52
534	44
640	37
761	31
874	26
1008	22
1186	18
1385	15
1652	12
1870	10
2240	8
2782	6
3178	5
3697	4
4487	3
5909	2
9597	1
