#	128963
1	7229
2	3893
4	2862
7	2178
10	1431
14	1108
21	915
28	611
36	489
45	415
50	351
55	297
64	250
81	207
101	175
125	148
143	125
173	106
193	89
225	75
256	63
302	53
351	45
410	38
487	32
557	27
669	22
770	18
899	15
1116	12
1301	10
1562	8
2000	6
2340	5
2847	4
3662	3
5275	2
9822	1
