#	159710
1	9616
2	5633
4	4048
6	2550
8	2068
14	1681
16	1374
22	1114
27	930
34	717
39	608
44	468
50	389
59	330
69	280
83	236
96	199
107	169
132	143
147	121
171	102
204	86
247	73
284	62
351	52
418	44
487	37
569	31
685	26
822	22
993	18
1181	15
1471	12
1710	10
2062	8
2548	6
2967	5
3491	4
4306	3
5799	2
9928	1
